,comment,id,rating,Вопрос решен,Лишнее,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
1744,решили сами,4134107,5,0,1,0,0,0,0
1745,отдельная  благодарность инженеру кириллу,4129290,5,0,0,0,1,0,0
1746,"к моменту когда запланированы работы по установке шлагбаум, прошу рассмотреть возможность установки противондального шлагбаума",4127422,5,0,1,0,0,0,0
1747,21.01 уборку провели,4127356,5,1,0,0,0,0,0
1748,неверные показания,4126199,5,0,1,0,0,0,0
1749,"огромная благодарность службе клининга за решение непростого, но очень важного вопроса! 
навели идеальный порядок на указанных этажах, эвакуационные лестницы свободны! впечатлили, спасибо вам🙏💕",4126095,5,0,0,1,1,0,0
1750,снова окно дует хуже прежнего и не открывается на проветривание,4124687,5,0,1,0,0,0,0
1751,"молодцы, спасибо.",4124266,5,0,0,0,0,0,1
1752,чётко,4122907,5,0,0,0,0,0,1
1753,задача ни решена,4122085,5,0,1,0,0,0,0
1754,"жду перерасчета в квитанции, получается ?? тогда пока не оплачиваю тут выставленный счет",4122046,5,0,1,0,0,0,0
1755,благодарю.,4121169,5,0,0,0,0,0,1
1756,прошу отремонтировать розетку. доступ предоставлен.,4120812,5,0,1,0,0,0,0
1757,"ситуация стала лучше, но все равно есть перепады давления",4115844,5,1,0,0,0,0,0
1758,как вода стояла в поддоне так и стоит,4109161,5,0,1,0,0,0,0
1759,никаких действий по заявке не произведено,4109107,5,0,1,0,0,0,0
1760,пересчет в декабре не произведен!,4107044,5,0,1,0,0,0,0
1761,"домофон звонит, но открыть дверь через него из квартиры я открыть не могу.",4105039,5,0,1,0,0,0,0
1762,пока работает,4102571,5,0,1,0,0,0,0
1763,жду ответа,4093813,5,0,1,0,0,0,0
1764,после опломбировки не оставили документы в почтовом ящике. как их можно получить?,4089808,5,1,0,0,0,0,0
1765,молодцы,4089609,5,0,0,0,0,0,1
1766,"большое спасибо за качественную,быструю и  профессиональную работу!!!",4086655,5,0,0,1,1,1,0
1767,всё отлично!,4085948,5,0,0,0,0,0,1
1768,конструкция была смонтирована еще летом. никаких работ не производилось. прошу убрать конструкцию от моего помещения.,4085301,5,0,1,0,0,0,0
1769,"работы не проводились и не начинались, ""завершились"" - они в фантазиях ))... с откоса как дуло,так и дует, со свистом!!!! из стены над окном тоже дует ветер!",4081915,5,0,1,0,0,0,0
1770,спасибо большое 🙏🙏🙏🫶🫶🫶,4078781,5,0,0,0,0,0,1
1771,на конец то. спасибо.,4077923,5,0,0,0,0,0,1
1772,"работа выполнена, большое спасибо",4076583,5,0,0,0,0,0,1
1773,не  горят,4073378,5,0,1,0,0,0,0
1774,"качество материалов на высшем уровне, водяные счётчики не прожили и двух лет. а цены на квартиры как будто материалы из чистого золота. главное что никто не за что не отвечает.  впрочем ничего нового. стабильность это хорошо!",4070028,5,0,1,0,0,0,0
1775,наконец то,4054658,5,1,0,0,0,0,0
1776,заявка не исполнена,4054366,5,0,1,0,0,0,0
1777,чего не сделано,4054038,5,0,1,0,0,0,0
1778,"до сих пор в приложении нет актуальной информации о поверке счётчиков, я не могу из за этого передать показания.",4043522,5,0,1,0,0,0,0
1779,"прошу исключить услугу ""обслуживание систем безопасности"" из квитанции. услуга домофона/видео для кладовой невозможна. в кладовую позвонить нельзя.",4029610,5,0,1,0,0,0,0
1780,пломбировку сделали. ждем начисления),4028095,5,1,0,0,0,0,0
1781,а дверь кто будет убирать?,4027304,5,0,1,0,0,0,0
1782,спасибо! наконец-то всё работает.,4024016,5,0,0,0,0,0,1
1783,нужно поменять фоновую трубу,4023631,5,0,1,0,0,0,0
1784,сделали,4002128,5,1,0,0,0,0,0
1785,жду появления счетчика в лк,4001432,5,1,0,0,0,0,0
1786,не отражен статус по поверке в приложении,4000748,5,0,1,0,0,0,0
1787,все оперативно.,3983227,5,0,0,0,0,1,0
1788,достойное решение инженера,3964146,5,0,0,0,1,0,0
1789,ключ не работает!,3950430,5,0,1,0,0,0,0
1790,спасибо!,3946415,5,0,0,0,0,0,1
1791,"почему не отражается что проверка пройдена, пишет пройти же проверку в лк. даже на сообщение не ответили молча закрыли заявку",3942246,5,0,1,0,0,0,0
1792,можно было б и быстрее,3930060,5,1,0,0,0,0,0
1793,очень долго ожидала реакции на заявку,3913182,5,1,0,0,0,0,0
1794,спасибо большое,3894330,5,0,0,0,0,0,1
