,comment,id,rating,Вопрос решен,Лишнее,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
1735,провести регулировка окно стать цеплять рама,4146277,5,0,1,0,0,0,0
1736,звезда точто оперативно реагировать заявка банальный,4145398,5,1,0,0,0,0,0
1737,сосед продолжать ставить вещь просить принять мера,4145150,5,0,1,0,0,0,0
1738,всеееееий оооооооочень долгоооооо,4143079,5,1,0,0,0,0,0
1739,отлично спасибо,4140794,5,0,0,0,0,0,1
1740,решить просто закрыть выполнить,4137532,5,0,1,0,0,0,0
1741,хотеться быстрый решение проблема,4136400,5,1,0,0,0,0,0
1742,проблема течь вода устранилино смеситель заменить,4135758,5,0,1,0,0,0,0
1743,выполнить заявка неделя,4134698,5,1,0,0,0,0,0
1744,решить сам,4134107,5,0,1,0,0,0,0
1745,отдельный благодарность инженер кирилл,4129290,5,0,0,0,1,0,0
1746,момент запланировать работа установка шлагбаум просить рассмотреть возможность установка противондальный шлагбаум,4127422,5,0,1,0,0,0,0
1747,уборка провести,4127356,5,1,0,0,0,0,0
1748,неверный показание,4126199,5,0,1,0,0,0,0
1749,огромный благодарность служба клининга решение непростой очень важный вопрос навести идеальный порядок указанный этаж эвакуационный лестница свободный впечатлить спасибо вамсложенныерукидвасердце,4126095,5,0,0,1,1,0,0
1750,снова окно дуть плохой прежний открываться проветривание,4124687,5,0,1,0,0,0,0
1751,молодец спасибо,4124266,5,0,0,0,0,0,1
1752,чтко,4122907,5,0,0,0,0,0,1
1753,задача решить,4122085,5,0,1,0,0,0,0
1754,ждать перерасчёт квитанция получаться пока оплачивать выставить счёт,4122046,5,0,1,0,0,0,0
1755,благодарить,4121169,5,0,0,0,0,0,1
1756,просить отремонтировать розетка доступ предоставить,4120812,5,0,1,0,0,0,0
1757,ситуация стать равно перепад давление,4115844,5,1,0,0,0,0,0
1758,вода стоять поддон стоить,4109161,5,0,1,0,0,0,0
1759,никакой действие заявка произвести,4109107,5,0,1,0,0,0,0
1760,пересчёт декабрь произвести,4107044,5,0,1,0,0,0,0
1761,домофон звонить открыть дверь квартира открыть мочь,4105039,5,0,1,0,0,0,0
1762,пока работать,4102571,5,0,1,0,0,0,0
1763,ждать ответ,4093813,5,0,1,0,0,0,0
1764,опломбировка оставить документ почтовый ящик получить,4089808,5,1,0,0,0,0,0
1765,молодец,4089609,5,0,0,0,0,0,1
1766,большой спасибо качественнуюбыстрый профессиональный работа,4086655,5,0,0,1,1,1,0
1767,вс отлично,4085948,5,0,0,0,0,0,1
1768,конструкция смонтировать лето никакой работа производиться просить убрать конструкция мой помещение,4085301,5,0,1,0,0,0,0
1769,работа проводиться начинаться завершиться фантазия откос дулотак дуть свист стена окно дуть ветер,4081915,5,0,1,0,0,0,0
1770,спасибо большой сложенныерукисложенныерукисложенныерукижестсердцежестсердцежестсердце,4078781,5,0,0,0,0,0,1
1771,конец спасибо,4077923,5,0,0,0,0,0,1
1772,работа выполнить большой спасибо,4076583,5,0,0,0,0,0,1
1773,гореть,4073378,5,0,1,0,0,0,0
1774,качество материал высокий уровень водяной счтчик прожить два год цена квартира материал чистый золото главное никто отвечать новый стабильность это,4070028,5,0,1,0,0,0,0
1775,,4054658,5,1,0,0,0,0,0
1776,заявка исполнить,4054366,5,0,1,0,0,0,0
1777,сделать,4054038,5,0,1,0,0,0,0
1778,сей пора приложение актуальный информация поверка счтчик мочь передать показание,4043522,5,0,1,0,0,0,0
1779,просить исключить услуга обслуживание система безопасность квитанция услуга домофонавидео кладовая невозможный кладовая позвонить,4029610,5,0,1,0,0,0,0
1780,пломбировка сделать ждать начисление,4028095,5,1,0,0,0,0,0
